timestamp,worker_id,latency_ms,ttft_ms,tokens_generated,status,prompt_tokens
1771318347.522105,22,492.07367398776114,74.3846989935264,20,200,137
1771318347.7752006,18,684.0122980065644,76.48099400103092,29,200,167
1771318347.77784,12,210.7877240050584,61.94425199646503,9,200,159
1771318348.054987,13,565.1967220474035,83.56634003575891,24,200,353
1771318348.0965862,4,624.80377900647,66.08435598900542,26,200,212
1771318348.2734952,16,1346.4282950153574,88.01014500204474,58,200,142
1771318348.4070373,14,329.78117500897497,85.37067199358717,13,200,226
1771318348.4522476,18,66.75349298166111,65.77190797543153,2,200,66
1771318348.6625185,8,1755.040446005296,72.22876098239794,78,200,142
1771318348.8293962,4,154.69295298680663,62.038617965299636,6,200,260
1771318348.8971658,0,488.6960409930907,63.721829967107624,20,200,57
1771318349.1548228,1,788.1337209837511,69.2751050228253,33,200,67
1771318349.4696608,16,654.7884320025332,58.04266798077151,28,200,304
1771318349.510582,18,987.5262029818259,74.4568009977229,43,200,263
1771318349.661352,23,2793.180196022149,88.42699002707377,120,200,336
1771318349.6678607,2,767.7382639958523,74.03474702732638,35,200,114
1771318349.6775322,0,127.8920829645358,59.22080599702895,5,200,60
1771318349.856946,9,101.28314502071589,81.1459330143407,3,200,119
1771318349.8834908,5,234.8048539715819,66.6372689884156,9,200,193
1771318349.9154985,1,609.4621729571372,79.04670800780877,25,200,89
1771318349.9165413,20,1936.3421510206535,56.9366019917652,86,200,296
1771318350.0530424,13,348.73666299972683,64.38488699495792,15,200,81
1771318350.0903265,16,367.427145014517,66.13889400614426,14,200,366
1771318350.1133595,10,76.85551303438842,75.24918002309278,2,200,297
1771318350.2348561,11,782.3107549920678,85.81311203306541,33,200,346
1771318350.3613648,6,2321.699597989209,69.22802695771679,97,200,265
1771318350.6857252,4,597.2800370072946,66.59016403136775,25,200,146
1771318350.6917078,10,457.9928899765946,81.61133399698883,18,200,330
1771318350.6937227,14,296.4435950270854,87.30795001611114,11,200,276
1771318350.7590363,21,510.05683303810656,87.60922204237431,20,200,318
1771318351.100873,13,256.9829639978707,77.43548299185932,10,200,87
1771318351.1955502,20,521.1560069583356,82.40533695789054,23,200,348
1771318351.2447672,18,580.4837299510837,77.44002499384806,26,200,77
1771318351.3140206,8,1384.7468119929545,71.56869501341134,58,200,60
1771318351.3790534,7,319.2214780137874,69.01885999832302,12,200,312
1771318351.4918184,15,1868.927169998642,55.79999397741631,80,200,274
1771318351.60228,0,1457.4036480044015,69.0213079797104,61,200,315
1771318351.6416988,6,166.1569579737261,68.46032000612468,6,200,52
1771318351.6627584,19,920.6533349934034,90.90212197043002,37,200,370
1771318351.6638544,11,347.47534699272364,63.04193701362237,14,200,135
1771318351.7930763,3,1468.976490024943,64.63772902498022,62,200,119
1771318351.7969518,5,661.0688969958574,60.63490698579699,27,200,310
1771318352.0923982,14,652.0999650238082,65.0260039838031,29,200,355
1771318352.133533,6,92.98038203269243,68.44255101168528,3,200,235
1771318352.3942995,7,298.4470059745945,86.79507300257683,12,200,186
1771318352.5157871,2,237.4492899980396,68.92148498445749,9,200,180
1771318352.6176708,14,520.2082230243832,80.57519502472132,22,200,327
1771318352.6631165,0,149.46967200376093,72.00819201534614,5,200,280
1771318352.6657815,11,898.5262080095708,70.79790800344199,38,200,255
1771318352.8763177,1,179.68077899422497,78.27604102203622,6,200,203
1771318352.886045,10,394.4395699654706,73.4356619650498,16,200,126
1771318353.1913643,10,88.69627001695335,87.104266975075,2,200,287
1771318353.2237885,15,438.19214904215187,83.0151000409387,18,200,57
1771318353.2477074,14,148.89680099440739,74.3083119741641,5,200,249
1771318353.2774966,22,613.5446160333231,87.81133202137426,24,200,297
